trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
4096,False,"{'a': 0.7, 'e': 0.01660503416972562}",25,6,30.312580842931762,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
4097,False,"{'a': 0.7, 'e': 0.016588429135555895}",25,8,28.14735597844053,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4098,False,"{'a': 0.7, 'e': 0.01657184070642034}",30,14,29.633931634546297,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
4099,False,"{'a': 0.7, 'e': 0.01655526886571392}",30,13,20.456641419750742,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
4100,False,"{'a': 0.7, 'e': 0.016538713596848206}",20,7,20.64241711889113,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4101,False,"{'a': 0.7, 'e': 0.016522174883251358}",30,17,20.423135047545347,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4102,False,"{'a': 0.7, 'e': 0.016505652708368106}",20,10,17.685819439286398,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4103,False,"{'a': 0.7, 'e': 0.016489147055659736}",25,13,21.303418505043282,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4104,False,"{'a': 0.7, 'e': 0.016472657908604076}",30,6,39.288041896749306,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
4105,False,"{'a': 0.7, 'e': 0.016456185250695473}",20,8,24.513566330916664,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4106,False,"{'a': 0.7, 'e': 0.016439729065444778}",20,6,23.509717981663346,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4107,False,"{'a': 0.7, 'e': 0.01642328933637933}",25,8,18.81364315372273,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
4108,False,"{'a': 0.7, 'e': 0.016406866047042952}",20,9,22.066254556068134,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4109,False,"{'a': 0.7, 'e': 0.01639045918099591}",20,6,25.563899825646267,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4110,False,"{'a': 0.7, 'e': 0.016374068721814915}",20,14,9.419509010856158,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4111,False,"{'a': 0.7, 'e': 0.0163576946530931}",30,14,28.78833284241724,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
4112,False,"{'a': 0.7, 'e': 0.016341336958440006}",25,10,24.677747172999617,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
4113,False,"{'a': 0.7, 'e': 0.016324995621481566}",20,12,17.502045562471743,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4114,False,"{'a': 0.7, 'e': 0.016308670625860083}",20,9,19.611773422697837,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4115,False,"{'a': 0.7, 'e': 0.016292361955234223}",20,16,7.208090228253345,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
4116,False,"{'a': 0.7, 'e': 0.01627606959327899}",25,13,24.82400321750685,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4117,False,"{'a': 0.7, 'e': 0.01625979352368571}",20,3,30.137941190472464,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4118,False,"{'a': 0.7, 'e': 0.016243533730162026}",25,12,13.253571851254476,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
4119,False,"{'a': 0.7, 'e': 0.016227290196431862}",20,12,16.78914001771313,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4120,False,"{'a': 0.7, 'e': 0.016211062906235432}",25,19,10.66459603514796,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4121,False,"{'a': 0.7, 'e': 0.016194851843329198}",25,18,14.848113603043807,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4122,False,"{'a': 0.7, 'e': 0.01617865699148587}",20,10,19.258817108838578,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4123,False,"{'a': 0.7, 'e': 0.01616247833449438}",20,3,30.004826024948937,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4124,False,"{'a': 0.7, 'e': 0.016146315856159887}",25,17,15.93421122764256,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4125,False,"{'a': 0.7, 'e': 0.01613016954030373}",20,9,15.79271757410873,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4126,False,"{'a': 0.7, 'e': 0.016114039370763424}",25,14,22.634250707401947,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4127,False,"{'a': 0.7, 'e': 0.01609792533139266}",20,14,11.22085833920503,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4128,False,"{'a': 0.7, 'e': 0.016081827406061268}",20,15,9.04406217560853,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
4129,False,"{'a': 0.7, 'e': 0.016065745578655206}",30,12,30.24877014885959,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
4130,False,"{'a': 0.7, 'e': 0.01604967983307655}",25,12,24.910711362542855,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4131,False,"{'a': 0.7, 'e': 0.016033630153243474}",25,11,28.098806062725483,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4132,False,"{'a': 0.7, 'e': 0.01601759652309023}",20,13,12.065780518886024,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4133,False,"{'a': 0.7, 'e': 0.01600157892656714}",20,10,-22.830416499879448,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
4134,False,"{'a': 0.7, 'e': 0.015985577347640573}",20,12,14.600851936439476,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4135,False,"{'a': 0.7, 'e': 0.015969591770292932}",25,11,27.609252774128045,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4136,False,"{'a': 0.7, 'e': 0.01595362217852264}",25,16,17.454176382531962,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4137,False,"{'a': 0.7, 'e': 0.01593766855634412}",25,14,15.230082807619734,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
4138,False,"{'a': 0.7, 'e': 0.015921730887787772}",25,19,13.357104819956353,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4139,False,"{'a': 0.7, 'e': 0.015905809156899986}",35,13,39.62734633028398,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
4140,False,"{'a': 0.7, 'e': 0.015889903347743085}",25,6,-7.707123057970003,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
4141,False,"{'a': 0.7, 'e': 0.015874013444395343}",35,18,36.11349106977361,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4142,False,"{'a': 0.7, 'e': 0.015858139430950945}",35,24,22.10110613578246,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4143,False,"{'a': 0.7, 'e': 0.015842281291519995}",30,16,26.190299137778368,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4144,False,"{'a': 0.7, 'e': 0.015826439010228475}",25,9,28.842048155214695,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
4145,False,"{'a': 0.7, 'e': 0.015810612571218248}",25,11,28.47574047281617,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4146,False,"{'a': 0.7, 'e': 0.01579480195864703}",20,5,30.987180669451458,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
4147,False,"{'a': 0.7, 'e': 0.015779007156688382}",25,5,30.95588506922434,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
4148,False,"{'a': 0.7, 'e': 0.015763228149531693}",25,14,8.035135425670491,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
4149,False,"{'a': 0.7, 'e': 0.01574746492138216}",20,0,37.46118180056471,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
4150,False,"{'a': 0.7, 'e': 0.015731717456460778}",20,6,24.980083218702767,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4151,False,"{'a': 0.7, 'e': 0.015715985739004318}",30,16,24.509116775346435,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4152,False,"{'a': 0.7, 'e': 0.015700269753265314}",20,13,14.166792365566508,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4153,False,"{'a': 0.7, 'e': 0.01568456948351205}",30,8,37.513736666908486,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
4154,False,"{'a': 0.7, 'e': 0.015668884914028538}",20,10,19.733941057981166,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4155,False,"{'a': 0.7, 'e': 0.015653216029114507}",35,24,23.73369355196575,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4156,False,"{'a': 0.7, 'e': 0.015637562813085395}",20,12,13.379608682078107,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4157,False,"{'a': 0.7, 'e': 0.015621925250272308}",20,0,30.398583561899773,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
4158,False,"{'a': 0.7, 'e': 0.015606303325022037}",20,12,15.206850893938576,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4159,False,"{'a': 0.7, 'e': 0.015590697021697015}",20,10,18.84288138373823,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4160,False,"{'a': 0.7, 'e': 0.015575106324675318}",25,9,31.05017464331813,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
4161,False,"{'a': 0.7, 'e': 0.015559531218350643}",20,6,24.891713306024357,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4162,False,"{'a': 0.7, 'e': 0.01554397168713229}",20,0,31.613092921555374,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
4163,False,"{'a': 0.7, 'e': 0.015528427715445159}",20,2,33.99220506595602,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
4164,False,"{'a': 0.7, 'e': 0.015512899287729713}",20,10,20.139811757467175,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4165,False,"{'a': 0.7, 'e': 0.015497386388441984}",25,11,25.051394517917355,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4166,False,"{'a': 0.7, 'e': 0.015481889002053542}",20,6,20.94371634093429,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4167,False,"{'a': 0.7, 'e': 0.015466407113051488}",20,15,8.659646746024677,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
4168,False,"{'a': 0.7, 'e': 0.015450940705938438}",20,10,18.095992864797488,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4169,False,"{'a': 0.7, 'e': 0.015435489765232499}",25,11,29.998668236892218,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4170,False,"{'a': 0.7, 'e': 0.015420054275467266}",25,18,13.989753284028897,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4171,False,"{'a': 0.7, 'e': 0.0154046342211918}",20,13,14.915061122780202,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4172,False,"{'a': 0.7, 'e': 0.015389229586970607}",30,16,29.082262785012226,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4173,False,"{'a': 0.7, 'e': 0.015373840357383636}",20,11,16.661624685454104,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4174,False,"{'a': 0.7, 'e': 0.015358466517026253}",30,13,33.73596664864947,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4175,False,"{'a': 0.7, 'e': 0.015343108050509226}",25,11,27.018378688405107,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4176,False,"{'a': 0.7, 'e': 0.015327764942458718}",20,13,10.835955986922102,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4177,False,"{'a': 0.7, 'e': 0.015312437177516259}",25,8,29.60646184117608,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4178,False,"{'a': 0.7, 'e': 0.015297124740338742}",30,11,38.478954160620404,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
4179,False,"{'a': 0.7, 'e': 0.015281827615598403}",20,13,13.390513562815928,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4180,False,"{'a': 0.7, 'e': 0.015266545787982805}",25,15,16.73986353123817,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4181,False,"{'a': 0.7, 'e': 0.015251279242194823}",30,22,17.30971266188086,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4182,False,"{'a': 0.7, 'e': 0.015236027962952627}",25,12,24.80279463495381,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4183,False,"{'a': 0.7, 'e': 0.015220791934989675}",20,11,16.12503726667879,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4184,False,"{'a': 0.7, 'e': 0.015205571143054685}",25,9,29.293951277727476,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
4185,False,"{'a': 0.7, 'e': 0.01519036557191163}",20,0,30.385799650080695,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
4186,False,"{'a': 0.7, 'e': 0.015175175206339719}",20,10,19.007844143997456,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4187,False,"{'a': 0.7, 'e': 0.015160000031133379}",30,13,32.71308209358042,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4188,False,"{'a': 0.7, 'e': 0.015144840031102245}",30,14,32.26236118034651,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
4189,False,"{'a': 0.7, 'e': 0.015129695191071144}",25,11,24.518701301405493,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4190,False,"{'a': 0.7, 'e': 0.015114565495880071}",20,8,23.802304831992522,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4191,False,"{'a': 0.7, 'e': 0.015099450930384192}",25,14,21.79742910204844,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4192,False,"{'a': 0.7, 'e': 0.015084351479453808}",30,20,14.807579233037625,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4193,False,"{'a': 0.7, 'e': 0.015069267127974354}",30,7,40.2149140271401,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
4194,False,"{'a': 0.7, 'e': 0.01505419786084638}",25,17,18.299890251906714,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4195,False,"{'a': 0.7, 'e': 0.015039143662985534}",30,17,20.81805823305263,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4196,False,"{'a': 0.7, 'e': 0.015024104519322548}",20,14,13.126400862669243,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4197,False,"{'a': 0.7, 'e': 0.015009080414803226}",20,6,25.314244394512006,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4198,False,"{'a': 0.7, 'e': 0.014994071334388423}",20,15,8.645130165165213,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
4199,False,"{'a': 0.7, 'e': 0.014979077263054034}",25,14,24.19547110036214,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4200,False,"{'a': 0.7, 'e': 0.01496409818579098}",30,4,41.696920822334974,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
4201,False,"{'a': 0.7, 'e': 0.014949134087605188}",20,10,20.114404900015195,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4202,False,"{'a': 0.7, 'e': 0.014934184953517584}",25,16,13.911747118864119,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4203,False,"{'a': 0.7, 'e': 0.014919250768564065}",25,11,27.974528758006407,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4204,False,"{'a': 0.7, 'e': 0.014904331517795502}",25,13,21.264687349694434,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4205,False,"{'a': 0.7, 'e': 0.014889427186277707}",20,8,6.64927717866137,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
4206,False,"{'a': 0.7, 'e': 0.014874537759091429}",20,11,16.190481038275742,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4207,False,"{'a': 0.7, 'e': 0.014859663221332337}",20,11,17.678194862176486,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4208,False,"{'a': 0.7, 'e': 0.014844803558111004}",25,13,24.779282873129116,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4209,False,"{'a': 0.7, 'e': 0.014829958754552893}",25,15,23.435546296633877,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4210,False,"{'a': 0.7, 'e': 0.01481512879579834}",25,8,30.216027651723042,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4211,False,"{'a': 0.7, 'e': 0.014800313667002542}",30,9,35.5028002996568,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
4212,False,"{'a': 0.7, 'e': 0.01478551335333554}",25,17,14.527784379182528,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4213,False,"{'a': 0.7, 'e': 0.014770727839982204}",25,7,31.887885370951466,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
4214,False,"{'a': 0.7, 'e': 0.014755957112142223}",20,6,17.74218777035763,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
4215,False,"{'a': 0.7, 'e': 0.01474120115503008}",35,21,26.000455216478183,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4216,False,"{'a': 0.7, 'e': 0.01472645995387505}",20,10,21.120145449248604,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4217,False,"{'a': 0.7, 'e': 0.014711733493921174}",25,13,25.42926989530538,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4218,False,"{'a': 0.7, 'e': 0.014697021760427254}",25,16,19.87702335355589,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4219,False,"{'a': 0.7, 'e': 0.014682324738666826}",25,18,12.92202725835019,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4220,False,"{'a': 0.7, 'e': 0.014667642413928159}",20,4,24.756802063338323,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
4221,False,"{'a': 0.7, 'e': 0.014652974771514232}",20,5,23.5004978347131,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
4222,False,"{'a': 0.7, 'e': 0.014638321796742716}",35,14,43.1427142812493,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
4223,False,"{'a': 0.7, 'e': 0.014623683474945973}",25,19,13.629826485071074,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4224,False,"{'a': 0.7, 'e': 0.014609059791471028}",25,15,18.23944087014121,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4225,False,"{'a': 0.7, 'e': 0.014594450731679557}",30,15,31.714015914644847,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
4226,False,"{'a': 0.7, 'e': 0.014579856280947878}",25,13,23.67991014715183,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4227,False,"{'a': 0.7, 'e': 0.01456527642466693}",20,10,17.25297390280307,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4228,False,"{'a': 0.7, 'e': 0.014550711148242263}",20,10,14.945183649919445,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
4229,False,"{'a': 0.7, 'e': 0.01453616043709402}",30,21,19.237659123499462,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4230,False,"{'a': 0.7, 'e': 0.014521624276656927}",20,10,16.10871247224791,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4231,False,"{'a': 0.7, 'e': 0.014507102652380269}",25,11,29.211009357265407,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4232,False,"{'a': 0.7, 'e': 0.014492595549727889}",30,15,29.361331931787106,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
4233,False,"{'a': 0.7, 'e': 0.014478102954178161}",25,20,8.666643252829969,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
4234,False,"{'a': 0.7, 'e': 0.014463624851223983}",20,11,17.848283972406964,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4235,False,"{'a': 0.7, 'e': 0.01444916122637276}",25,15,22.656842554933128,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4236,False,"{'a': 0.7, 'e': 0.014434712065146387}",25,14,21.46281444966688,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4237,False,"{'a': 0.7, 'e': 0.01442027735308124}",30,0,46.133587740276525,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
4238,False,"{'a': 0.7, 'e': 0.01440585707572816}",20,6,23.654217164982686,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4239,False,"{'a': 0.7, 'e': 0.01439145121865243}",35,18,30.929136644319854,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4240,False,"{'a': 0.7, 'e': 0.014377059767433777}",25,17,13.389864386244541,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4241,False,"{'a': 0.7, 'e': 0.014362682707666344}",25,7,35.35355602044472,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
4242,False,"{'a': 0.7, 'e': 0.014348320024958679}",25,17,17.06070416068751,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4243,False,"{'a': 0.7, 'e': 0.01433397170493372}",25,20,9.936723108729328,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
4244,False,"{'a': 0.7, 'e': 0.014319637733228786}",25,11,27.48236901423337,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4245,False,"{'a': 0.7, 'e': 0.014305318095495557}",20,14,10.50797718935084,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4246,False,"{'a': 0.7, 'e': 0.014291012777400061}",30,18,21.320718415110875,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4247,False,"{'a': 0.7, 'e': 0.014276721764622661}",20,0,30.906847358208466,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
4248,False,"{'a': 0.7, 'e': 0.014262445042858039}",25,19,9.5380722087779,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4249,False,"{'a': 0.7, 'e': 0.014248182597815181}",25,8,29.801183295709606,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4250,False,"{'a': 0.7, 'e': 0.014233934415217366}",25,16,18.129398191352482,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4251,False,"{'a': 0.7, 'e': 0.014219700480802148}",20,11,15.730339610848178,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4252,False,"{'a': 0.7, 'e': 0.014205480780321345}",25,11,29.52117889487838,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4253,False,"{'a': 0.7, 'e': 0.014191275299541024}",20,14,12.126911963712221,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4254,False,"{'a': 0.7, 'e': 0.014177084024241483}",25,15,21.97617954895472,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4255,False,"{'a': 0.7, 'e': 0.014162906940217242}",25,16,17.944942162715893,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4256,False,"{'a': 0.7, 'e': 0.014148744033277025}",25,0,38.85675070048316,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
4257,False,"{'a': 0.7, 'e': 0.014134595289243747}",30,0,50.20536266188985,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
4258,False,"{'a': 0.7, 'e': 0.014120460693954505}",25,13,18.576336879155534,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4259,False,"{'a': 0.7, 'e': 0.01410634023326055}",20,14,13.15004946688768,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4260,False,"{'a': 0.7, 'e': 0.014092233893027288}",25,17,15.725573498799562,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4261,False,"{'a': 0.7, 'e': 0.014078141659134262}",20,3,26.04370845649421,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4262,False,"{'a': 0.7, 'e': 0.014064063517475127}",25,3,31.759458977159138,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
4263,False,"{'a': 0.7, 'e': 0.014049999453957651}",20,4,24.818503514434635,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
4264,False,"{'a': 0.7, 'e': 0.014035949454503694}",20,13,11.706811998773329,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4265,False,"{'a': 0.7, 'e': 0.01402191350504919}",35,22,29.31762566336469,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4266,False,"{'a': 0.7, 'e': 0.014007891591544142}",25,8,31.149722062849165,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4267,False,"{'a': 0.7, 'e': 0.013993883699952598}",20,12,13.439258138663353,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4268,False,"{'a': 0.7, 'e': 0.013979889816252644}",25,13,22.22438300508079,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4269,False,"{'a': 0.7, 'e': 0.013965909926436391}",30,16,29.522938078203573,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4270,False,"{'a': 0.7, 'e': 0.013951944016509956}",20,10,20.662376762032338,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4271,False,"{'a': 0.7, 'e': 0.013937992072493445}",25,15,20.09660299723322,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4272,False,"{'a': 0.7, 'e': 0.013924054080420953}",25,13,24.223630224488176,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4273,False,"{'a': 0.7, 'e': 0.013910130026340532}",20,11,20.408445809949487,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4274,False,"{'a': 0.7, 'e': 0.01389621989631419}",20,8,11.169797626335821,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
4275,False,"{'a': 0.7, 'e': 0.013882323676417877}",20,5,22.98326957840506,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
4276,False,"{'a': 0.7, 'e': 0.013868441352741458}",20,9,-18.783856873294553,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
4277,False,"{'a': 0.7, 'e': 0.013854572911388717}",25,0,38.83674526808365,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
4278,False,"{'a': 0.7, 'e': 0.013840718338477328}",25,11,28.490689880209015,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
